"","sex","work_day","geography_name","geography_id","year","weighted_mean"
"809","Mujer","Completa","Melipilla","p135",2014,336288.865652051
"810","Mujer","Completa","Melipilla","p135",2015,302378.174874226
"811","Mujer","Completa","Ñuble","p84",2010,279823.037124721
"812","Mujer","Completa","Ñuble","p84",2011,310483.352926919
"813","Mujer","Completa","Ñuble","p84",2012,410304.106747848
"814","Mujer","Completa","Ñuble","p84",2013,397569.670075588
"815","Mujer","Completa","Ñuble","p84",2014,432401.187927146
"816","Mujer","Completa","Ñuble","p84",2015,541063.990191361
"817","Mujer","Completa","Osorno","p103",2010,264468.126928572
"818","Mujer","Completa","Osorno","p103",2011,348762.778485256
"819","Mujer","Completa","Osorno","p103",2012,360025.986054992
"820","Mujer","Completa","Osorno","p103",2013,453766.293979113
"821","Mujer","Completa","Osorno","p103",2014,373100.378751783
"822","Mujer","Completa","Osorno","p103",2015,433953.941723142
"823","Mujer","Completa","Parinacota","p152",2010,94764.1535269752
"824","Mujer","Completa","Parinacota","p152",2011,59555.6770116633
"825","Mujer","Completa","Parinacota","p152",2012,103819.418276395
"826","Mujer","Completa","Parinacota","p152",2013,209583.853860952
"827","Mujer","Completa","Parinacota","p152",2014,114797.641895794
"828","Mujer","Completa","Parinacota","p152",2015,195135.824832976
"829","Mujer","Completa","Petorca","p54",2010,228021.663693512
"830","Mujer","Completa","Petorca","p54",2011,258449.535136274
"831","Mujer","Completa","Petorca","p54",2012,263578.707601867
"832","Mujer","Completa","Petorca","p54",2013,350797.98744197
"833","Mujer","Completa","Petorca","p54",2014,306570.478660997
"834","Mujer","Completa","Petorca","p54",2015,362360.136424143
"835","Mujer","Completa","Quillota","p55",2010,239620.875128289
"836","Mujer","Completa","Quillota","p55",2011,254227.152211069
"837","Mujer","Completa","Quillota","p55",2012,294489.020903969
"838","Mujer","Completa","Quillota","p55",2013,314694.137376826
"839","Mujer","Completa","Quillota","p55",2014,352093.084508855
"840","Mujer","Completa","Quillota","p55",2015,370822.03919117
"841","Mujer","Completa","Ranco","p142",2010,249630.129152687
"842","Mujer","Completa","Ranco","p142",2011,278029.496609867
"843","Mujer","Completa","Ranco","p142",2012,309441.689013665
"844","Mujer","Completa","Ranco","p142",2013,314921.224043903
"845","Mujer","Completa","Ranco","p142",2014,310458.402834057
"846","Mujer","Completa","Ranco","p142",2015,372347.923411903
"847","Mujer","Completa","San Antonio","p56",2010,238365.401199395
"848","Mujer","Completa","San Antonio","p56",2011,283990.870809278
"849","Mujer","Completa","San Antonio","p56",2012,388378.20285831
"850","Mujer","Completa","San Antonio","p56",2013,372075.951219365
"851","Mujer","Completa","San Antonio","p56",2014,441883.359677179
"852","Mujer","Completa","San Antonio","p56",2015,460232.572000289
"853","Mujer","Completa","San Felipe","p57",2010,266225.900561944
"854","Mujer","Completa","San Felipe","p57",2011,248862.721985008
"855","Mujer","Completa","San Felipe","p57",2012,306799.069866785
"856","Mujer","Completa","San Felipe","p57",2013,329940.338881139
"857","Mujer","Completa","San Felipe","p57",2014,389296.754971107
"858","Mujer","Completa","San Felipe","p57",2015,332268.648761326
"859","Mujer","Completa","Santiago","p131",2010,398375.152889989
"860","Mujer","Completa","Santiago","p131",2011,418864.104738375
"861","Mujer","Completa","Santiago","p131",2012,483798.158477401
"862","Mujer","Completa","Santiago","p131",2013,498456.300458524
"863","Mujer","Completa","Santiago","p131",2014,527803.865589547
"864","Mujer","Completa","Santiago","p131",2015,542420.241275922
"865","Mujer","Completa","Talagante","p136",2010,287892.137051589
"866","Mujer","Completa","Talagante","p136",2011,314974.526112101
"867","Mujer","Completa","Talagante","p136",2012,322209.667737804
"868","Mujer","Completa","Talagante","p136",2013,421565.919938268
"869","Mujer","Completa","Talagante","p136",2014,416389.310432426
"870","Mujer","Completa","Talagante","p136",2015,466617.914769074
"871","Mujer","Completa","Talca","p71",2010,254795.274168581
"872","Mujer","Completa","Talca","p71",2011,305448.646236009
"873","Mujer","Completa","Talca","p71",2012,287050.410211442
"874","Mujer","Completa","Talca","p71",2013,352123.622039663
"875","Mujer","Completa","Talca","p71",2014,343122.412868061
"876","Mujer","Completa","Talca","p71",2015,370170.144641645
"877","Mujer","Completa","Tamarugal","p12",2010,238755.644967502
"878","Mujer","Completa","Tamarugal","p12",2011,267238.53663513
"879","Mujer","Completa","Tamarugal","p12",2012,283779.77987084
"880","Mujer","Completa","Tamarugal","p12",2013,321139.286047616
"881","Mujer","Completa","Tamarugal","p12",2014,365620.667804561
"882","Mujer","Completa","Tamarugal","p12",2015,407834.960720307
"883","Mujer","Completa","Tierra del Fuego","p123",2010,494991.546302111
"884","Mujer","Completa","Tierra del Fuego","p123",2011,297738.107677486
"885","Mujer","Completa","Tierra del Fuego","p123",2012,370000
"886","Mujer","Completa","Tierra del Fuego","p123",2013,368000
"887","Mujer","Completa","Tierra del Fuego","p123",2014,887646.215742468
"888","Mujer","Completa","Tierra del Fuego","p123",2015,827287.50839247
"889","Mujer","Completa","Tocopilla","p23",2010,338396.612215055
"890","Mujer","Completa","Tocopilla","p23",2011,425382.659467716
"891","Mujer","Completa","Tocopilla","p23",2012,359928.905432785
"892","Mujer","Completa","Tocopilla","p23",2013,280911.695762743
"893","Mujer","Completa","Tocopilla","p23",2014,416150.554346113
"894","Mujer","Completa","Tocopilla","p23",2015,425813.744063296
"895","Mujer","Completa","Última Esperanza","p124",2010,312749.505608391
"896","Mujer","Completa","Última Esperanza","p124",2011,360565.183876638
"897","Mujer","Completa","Última Esperanza","p124",2012,827877.282756937
"898","Mujer","Completa","Última Esperanza","p124",2013,561589.380613084
"899","Mujer","Completa","Última Esperanza","p124",2014,707420.045968376
"900","Mujer","Completa","Última Esperanza","p124",2015,779938.820031274
"901","Mujer","Completa","Valdivia","p141",2010,296164.232081384
"902","Mujer","Completa","Valdivia","p141",2011,342522.164456169
"903","Mujer","Completa","Valdivia","p141",2012,385550.961817919
"904","Mujer","Completa","Valdivia","p141",2013,381530.613489879
"905","Mujer","Completa","Valdivia","p141",2014,440676.743094861
"906","Mujer","Completa","Valdivia","p141",2015,481024.077820404
"907","Mujer","Completa","Valparaíso","p51",2010,310786.648825525
"908","Mujer","Completa","Valparaíso","p51",2011,313537.68146913
"909","Mujer","Completa","Valparaíso","p51",2012,406887.845827658
"910","Mujer","Completa","Valparaíso","p51",2013,486329.404412273
"911","Mujer","Completa","Valparaíso","p51",2014,610104.946510065
"912","Mujer","Completa","Valparaíso","p51",2015,537279.55875125
"913","Mujer","Completa",NA,NA,2010,200673.93107054
"914","Mujer","Completa",NA,NA,2011,144956.807228411
"915","Mujer","Completa",NA,NA,2012,283908.841885841
"916","Mujer","Parcial","Antofagasta","p21",2010,106317.432271964
"917","Mujer","Parcial","Antofagasta","p21",2011,258112.518156689
"918","Mujer","Parcial","Antofagasta","p21",2012,149358.053859293
"919","Mujer","Parcial","Antofagasta","p21",2013,161802.224683626
"920","Mujer","Parcial","Antofagasta","p21",2014,226101.820152136
"921","Mujer","Parcial","Antofagasta","p21",2015,194709.124526869
"922","Mujer","Parcial","Arauco","p82",2010,66558.2952578103
"923","Mujer","Parcial","Arauco","p82",2011,50036.2366835101
"924","Mujer","Parcial","Arauco","p82",2012,97024.5892270893
"925","Mujer","Parcial","Arauco","p82",2013,56334.8369049405
"926","Mujer","Parcial","Arauco","p82",2014,86416.4493682062
"927","Mujer","Parcial","Arauco","p82",2015,85250.7541297667
"928","Mujer","Parcial","Arica","p151",2010,114335.31022258
"929","Mujer","Parcial","Arica","p151",2011,96449.7753215306
"930","Mujer","Parcial","Arica","p151",2012,126077.130013902
"931","Mujer","Parcial","Arica","p151",2013,116156.109955371
"932","Mujer","Parcial","Arica","p151",2014,144630.749094205
"933","Mujer","Parcial","Arica","p151",2015,141563.379874848
"934","Mujer","Parcial","Aysén","p112",2010,203549.727563236
"935","Mujer","Parcial","Aysén","p112",2011,149748.691954922
"936","Mujer","Parcial","Aysén","p112",2012,146062.617917609
"937","Mujer","Parcial","Aysén","p112",2013,219342.744296519
"938","Mujer","Parcial","Aysén","p112",2014,121762.528763804
"939","Mujer","Parcial","Aysén","p112",2015,147032.292613064
"940","Mujer","Parcial","Bíobío","p83",2010,95910.435997576
"941","Mujer","Parcial","Bíobío","p83",2011,104750.0651207
"942","Mujer","Parcial","Bíobío","p83",2012,80896.5291273244
"943","Mujer","Parcial","Bíobío","p83",2013,145224.639624152
"944","Mujer","Parcial","Bíobío","p83",2014,137342.458317114
"945","Mujer","Parcial","Bíobío","p83",2015,141647.225822057
"946","Mujer","Parcial","Cachapoal","p61",2010,112645.275792446
"947","Mujer","Parcial","Cachapoal","p61",2011,104626.97484648
"948","Mujer","Parcial","Cachapoal","p61",2012,178616.905274928
"949","Mujer","Parcial","Cachapoal","p61",2013,135742.320961225
"950","Mujer","Parcial","Cachapoal","p61",2014,156120.298424631
"951","Mujer","Parcial","Cachapoal","p61",2015,149764.859924121
"952","Mujer","Parcial","Capitán Prat","p113",2010,101000
"953","Mujer","Parcial","Capitán Prat","p113",2011,150000
"954","Mujer","Parcial","Capitán Prat","p113",2012,73000
"955","Mujer","Parcial","Capitán Prat","p113",2014,80000
"956","Mujer","Parcial","Cardenal Caro","p62",2010,71814.9353146953
"957","Mujer","Parcial","Cardenal Caro","p62",2011,74495.5151396924
"958","Mujer","Parcial","Cardenal Caro","p62",2012,157541.946857569
"959","Mujer","Parcial","Cardenal Caro","p62",2013,140462.550564901
"960","Mujer","Parcial","Cardenal Caro","p62",2014,127387.450381747
"961","Mujer","Parcial","Cardenal Caro","p62",2015,254708.731775012
"962","Mujer","Parcial","Cauquenes","p72",2010,39639.2125261464
"963","Mujer","Parcial","Cauquenes","p72",2011,67614.3896435011
"964","Mujer","Parcial","Cauquenes","p72",2012,211591.064370552
"965","Mujer","Parcial","Cauquenes","p72",2013,59518.788813376
"966","Mujer","Parcial","Cauquenes","p72",2014,54145.9299736264
"967","Mujer","Parcial","Cauquenes","p72",2015,68315.0177179965
"968","Mujer","Parcial","Cautín","p91",2010,85276.6998411856
"969","Mujer","Parcial","Cautín","p91",2011,71400.2107788484
"970","Mujer","Parcial","Cautín","p91",2012,96983.229454227
"971","Mujer","Parcial","Cautín","p91",2013,128835.399510969
"972","Mujer","Parcial","Cautín","p91",2014,150424.406036164
"973","Mujer","Parcial","Cautín","p91",2015,120210.901434497
"974","Mujer","Parcial","Chacabuco","p133",2010,102598.768995591
"975","Mujer","Parcial","Chacabuco","p133",2011,148782.742538006
"976","Mujer","Parcial","Chacabuco","p133",2012,111047.499445462
"977","Mujer","Parcial","Chacabuco","p133",2013,108050.562562937
"978","Mujer","Parcial","Chacabuco","p133",2014,134004.938431024
"979","Mujer","Parcial","Chacabuco","p133",2015,199391.944323546
"980","Mujer","Parcial","Chañaral","p32",2010,211330.511174641
"981","Mujer","Parcial","Chañaral","p32",2011,89726.9538057411
"982","Mujer","Parcial","Chañaral","p32",2012,100265.126142671
"983","Mujer","Parcial","Chañaral","p32",2013,159043.567330999
"984","Mujer","Parcial","Chañaral","p32",2014,147339.482400412
"985","Mujer","Parcial","Chañaral","p32",2015,120366.41097752
"986","Mujer","Parcial","Chiloé","p102",2010,71469.0098575133
"987","Mujer","Parcial","Chiloé","p102",2011,102765.675361058
"988","Mujer","Parcial","Chiloé","p102",2012,108923.090379354
"989","Mujer","Parcial","Chiloé","p102",2013,141836.089473659
"990","Mujer","Parcial","Chiloé","p102",2014,133756.730072634
"991","Mujer","Parcial","Chiloé","p102",2015,116026.385816475
"992","Mujer","Parcial","Choapa","p42",2010,119563.854069133
"993","Mujer","Parcial","Choapa","p42",2011,98511.8355497323
"994","Mujer","Parcial","Choapa","p42",2012,227569.806084777
"995","Mujer","Parcial","Choapa","p42",2013,162052.702494853
"996","Mujer","Parcial","Choapa","p42",2014,174597.980688141
"997","Mujer","Parcial","Choapa","p42",2015,120125.618915858
"998","Mujer","Parcial","Colchagua","p63",2010,148317.320316281
"999","Mujer","Parcial","Colchagua","p63",2011,96673.6289125947
"1000","Mujer","Parcial","Colchagua","p63",2012,82977.2016674736
"1001","Mujer","Parcial","Colchagua","p63",2013,136458.522328991
"1002","Mujer","Parcial","Colchagua","p63",2014,131344.777012189
"1003","Mujer","Parcial","Colchagua","p63",2015,168355.969079623
"1004","Mujer","Parcial","Concepción","p81",2010,145118.689815661
"1005","Mujer","Parcial","Concepción","p81",2011,111721.487959958
"1006","Mujer","Parcial","Concepción","p81",2012,114263.949015512
"1007","Mujer","Parcial","Concepción","p81",2013,120200.24368988
"1008","Mujer","Parcial","Concepción","p81",2014,154349.158777355
"1009","Mujer","Parcial","Concepción","p81",2015,138286.340632856
"1010","Mujer","Parcial","Copiapó","p31",2010,145402.412918244
"1011","Mujer","Parcial","Copiapó","p31",2011,134875.103155363
"1012","Mujer","Parcial","Copiapó","p31",2012,121093.308465226
"1013","Mujer","Parcial","Copiapó","p31",2013,160761.71559319
"1014","Mujer","Parcial","Copiapó","p31",2014,150465.42391048
"1015","Mujer","Parcial","Copiapó","p31",2015,139316.627802867
"1016","Mujer","Parcial","Cordillera","p152",2010,156502.423258711
"1017","Mujer","Parcial","Cordillera","p152",2011,112148.016086548
"1018","Mujer","Parcial","Cordillera","p152",2012,123097.205950152
"1019","Mujer","Parcial","Cordillera","p152",2013,97009.5456152205
"1020","Mujer","Parcial","Cordillera","p152",2014,142170.795496151
"1021","Mujer","Parcial","Cordillera","p152",2015,138857.961637104
"1022","Mujer","Parcial","Coyhaique","p111",2010,155927.128266149
"1023","Mujer","Parcial","Coyhaique","p111",2011,206339.331057977
"1024","Mujer","Parcial","Coyhaique","p111",2012,133958.583657852
"1025","Mujer","Parcial","Coyhaique","p111",2013,186432.721282535
"1026","Mujer","Parcial","Coyhaique","p111",2014,220360.486378808
"1027","Mujer","Parcial","Coyhaique","p111",2015,285592.250159925
"1028","Mujer","Parcial","Curicó","p73",2010,163563.243349553
"1029","Mujer","Parcial","Curicó","p73",2011,118070.652797244
"1030","Mujer","Parcial","Curicó","p73",2012,100418.557838143
"1031","Mujer","Parcial","Curicó","p73",2013,167111.173316669
"1032","Mujer","Parcial","Curicó","p73",2014,102341.498305994
"1033","Mujer","Parcial","Curicó","p73",2015,175194.32186712
"1034","Mujer","Parcial","El Loa","p22",2010,92473.9722377355
"1035","Mujer","Parcial","El Loa","p22",2011,141379.155445039
"1036","Mujer","Parcial","El Loa","p22",2012,136438.77294193
"1037","Mujer","Parcial","El Loa","p22",2013,213035.401322162
"1038","Mujer","Parcial","El Loa","p22",2014,238303.819642252
"1039","Mujer","Parcial","El Loa","p22",2015,259242.987969974
"1040","Mujer","Parcial","Elqui","p41",2010,99009.0900799926
"1041","Mujer","Parcial","Elqui","p41",2011,95161.7986719385
"1042","Mujer","Parcial","Elqui","p41",2012,138593.177518111
"1043","Mujer","Parcial","Elqui","p41",2013,193326.400709146
"1044","Mujer","Parcial","Elqui","p41",2014,194752.083020029
"1045","Mujer","Parcial","Elqui","p41",2015,204025.069186253
"1046","Mujer","Parcial","General Carrera","p114",2010,87560.6165153289
"1047","Mujer","Parcial","General Carrera","p114",2011,55265.300513726
"1048","Mujer","Parcial","General Carrera","p114",2012,89129.4751754744
"1049","Mujer","Parcial","General Carrera","p114",2013,95088.8679334862
"1050","Mujer","Parcial","General Carrera","p114",2014,208393.242451879
"1051","Mujer","Parcial","General Carrera","p114",2015,182608.442498858
"1052","Mujer","Parcial","Huasco","p33",2010,93667.0220348244
"1053","Mujer","Parcial","Huasco","p33",2011,123124.144703245
"1054","Mujer","Parcial","Huasco","p33",2012,131900.259484736
"1055","Mujer","Parcial","Huasco","p33",2013,86502.0560175572
"1056","Mujer","Parcial","Huasco","p33",2014,173114.630846493
"1057","Mujer","Parcial","Huasco","p33",2015,125346.593745574
"1058","Mujer","Parcial","Iquique","p11",2010,151310.438049799
"1059","Mujer","Parcial","Iquique","p11",2011,213488.02671657
"1060","Mujer","Parcial","Iquique","p11",2012,145121.235324249
"1061","Mujer","Parcial","Iquique","p11",2013,188628.723792704
"1062","Mujer","Parcial","Iquique","p11",2014,164304.786999918
"1063","Mujer","Parcial","Iquique","p11",2015,224435.284023655
"1064","Mujer","Parcial","Limarí","p43",2010,95437.3150854981
"1065","Mujer","Parcial","Limarí","p43",2011,103653.136050581
"1066","Mujer","Parcial","Limarí","p43",2012,109456.369448155
"1067","Mujer","Parcial","Limarí","p43",2013,127889.36136192
"1068","Mujer","Parcial","Limarí","p43",2014,101624.218880577
"1069","Mujer","Parcial","Limarí","p43",2015,111573.30576698
"1070","Mujer","Parcial","Linares","p74",2010,98801.5754059543
"1071","Mujer","Parcial","Linares","p74",2011,76837.1610124051
"1072","Mujer","Parcial","Linares","p74",2012,71188.2473103034
"1073","Mujer","Parcial","Linares","p74",2013,98651.3021418596
"1074","Mujer","Parcial","Linares","p74",2014,75187.1543131205
"1075","Mujer","Parcial","Linares","p74",2015,116129.643299101
"1076","Mujer","Parcial","Llanquihue","p101",2010,108072.921633902
"1077","Mujer","Parcial","Llanquihue","p101",2011,124375.605843465
"1078","Mujer","Parcial","Llanquihue","p101",2012,115073.541397734
"1079","Mujer","Parcial","Llanquihue","p101",2013,117988.367886462
"1080","Mujer","Parcial","Llanquihue","p101",2014,161294.716137855
"1081","Mujer","Parcial","Llanquihue","p101",2015,115123.398666067
"1082","Mujer","Parcial","Los Andes","p53",2010,147276.785877267
"1083","Mujer","Parcial","Los Andes","p53",2011,104569.006083866
"1084","Mujer","Parcial","Los Andes","p53",2012,94498.6430113145
"1085","Mujer","Parcial","Los Andes","p53",2013,140286.264124483
"1086","Mujer","Parcial","Los Andes","p53",2014,143865.402967639
"1087","Mujer","Parcial","Los Andes","p53",2015,162981.897635814
"1088","Mujer","Parcial","Magallanes","p121",2010,220771.660814808
"1089","Mujer","Parcial","Magallanes","p121",2011,235015.706491535
"1090","Mujer","Parcial","Magallanes","p121",2012,205738.290353174
"1091","Mujer","Parcial","Magallanes","p121",2013,208460.526109714
"1092","Mujer","Parcial","Magallanes","p121",2014,213993.627834364
"1093","Mujer","Parcial","Magallanes","p121",2015,306919.226620864
"1094","Mujer","Parcial","Maipo","p134",2010,144173.25460879
"1095","Mujer","Parcial","Maipo","p134",2011,126058.257008651
"1096","Mujer","Parcial","Maipo","p134",2012,135341.14495169
"1097","Mujer","Parcial","Maipo","p134",2013,190048.945392199
"1098","Mujer","Parcial","Maipo","p134",2014,148594.155279481
"1099","Mujer","Parcial","Maipo","p134",2015,170204.252178005
"1100","Mujer","Parcial","Malleco","p92",2010,54858.9669231063
"1101","Mujer","Parcial","Malleco","p92",2011,78352.3961818511
"1102","Mujer","Parcial","Malleco","p92",2012,78687.6077513471
"1103","Mujer","Parcial","Malleco","p92",2013,94439.3312519488
"1104","Mujer","Parcial","Malleco","p92",2014,90677.836128157
"1105","Mujer","Parcial","Malleco","p92",2015,82914.6141220067
"1106","Mujer","Parcial","Marga Marga","p58",2010,122735.887773445
"1107","Mujer","Parcial","Marga Marga","p58",2011,122062.028889891
"1108","Mujer","Parcial","Marga Marga","p58",2012,123804.595496044
"1109","Mujer","Parcial","Marga Marga","p58",2013,111497.44246542
"1110","Mujer","Parcial","Marga Marga","p58",2014,133481.058406786
"1111","Mujer","Parcial","Marga Marga","p58",2015,216188.732554926
"1112","Mujer","Parcial","Melipilla","p135",2010,128825.294210671
"1113","Mujer","Parcial","Melipilla","p135",2011,87047.7728383988
"1114","Mujer","Parcial","Melipilla","p135",2012,120763.852769824
"1115","Mujer","Parcial","Melipilla","p135",2013,141350.625966619
"1116","Mujer","Parcial","Melipilla","p135",2014,225465.982397995
"1117","Mujer","Parcial","Melipilla","p135",2015,336969.0480402
"1118","Mujer","Parcial","Ñuble","p84",2010,58512.2520613778
"1119","Mujer","Parcial","Ñuble","p84",2011,84903.4171966448
"1120","Mujer","Parcial","Ñuble","p84",2012,161327.18777624
"1121","Mujer","Parcial","Ñuble","p84",2013,147052.292674029
"1122","Mujer","Parcial","Ñuble","p84",2014,172093.217540455
"1123","Mujer","Parcial","Ñuble","p84",2015,209311.009131506
"1124","Mujer","Parcial","Osorno","p103",2010,112791.810960977
"1125","Mujer","Parcial","Osorno","p103",2011,92710.3598915809
"1126","Mujer","Parcial","Osorno","p103",2012,136334.647909946
"1127","Mujer","Parcial","Osorno","p103",2013,112112.301998747
"1128","Mujer","Parcial","Osorno","p103",2014,199128.088739512
"1129","Mujer","Parcial","Osorno","p103",2015,160573.675180699
"1130","Mujer","Parcial","Parinacota","p152",2010,69042.5727451798
"1131","Mujer","Parcial","Parinacota","p152",2012,154614.353999596
"1132","Mujer","Parcial","Parinacota","p152",2013,129509.081100521
"1133","Mujer","Parcial","Parinacota","p152",2014,278447.777986124
"1134","Mujer","Parcial","Petorca","p54",2010,106518.154039412
"1135","Mujer","Parcial","Petorca","p54",2011,103744.192141082
"1136","Mujer","Parcial","Petorca","p54",2012,165719.963021882
"1137","Mujer","Parcial","Petorca","p54",2013,114720.637572561
"1138","Mujer","Parcial","Petorca","p54",2014,122942.871081488
"1139","Mujer","Parcial","Petorca","p54",2015,133266.860153538
"1140","Mujer","Parcial","Quillota","p55",2010,92992.0676243726
"1141","Mujer","Parcial","Quillota","p55",2011,109348.112373455
"1142","Mujer","Parcial","Quillota","p55",2012,103375.209169267
"1143","Mujer","Parcial","Quillota","p55",2013,174447.724269872
"1144","Mujer","Parcial","Quillota","p55",2014,159652.324813149
"1145","Mujer","Parcial","Quillota","p55",2015,108933.887308848
"1146","Mujer","Parcial","Ranco","p142",2010,49311.2172520643
"1147","Mujer","Parcial","Ranco","p142",2011,71188.2123042229
"1148","Mujer","Parcial","Ranco","p142",2012,92054.2862109795
"1149","Mujer","Parcial","Ranco","p142",2013,101916.854715215
"1150","Mujer","Parcial","Ranco","p142",2014,106896.241954075
"1151","Mujer","Parcial","Ranco","p142",2015,112362.38518881
"1152","Mujer","Parcial","San Antonio","p56",2010,88671.2807921405
"1153","Mujer","Parcial","San Antonio","p56",2011,151552.630210581
"1154","Mujer","Parcial","San Antonio","p56",2012,139306.750788693
"1155","Mujer","Parcial","San Antonio","p56",2013,128208.212691173
"1156","Mujer","Parcial","San Antonio","p56",2014,103790.637908496
"1157","Mujer","Parcial","San Antonio","p56",2015,229931.041992912
"1158","Mujer","Parcial","San Felipe","p57",2010,116556.93424459
"1159","Mujer","Parcial","San Felipe","p57",2011,89773.8405815874
"1160","Mujer","Parcial","San Felipe","p57",2012,137142.337777106
"1161","Mujer","Parcial","San Felipe","p57",2013,156003.381480456
"1162","Mujer","Parcial","San Felipe","p57",2014,139321.951562309
"1163","Mujer","Parcial","San Felipe","p57",2015,160551.742390414
"1164","Mujer","Parcial","Santiago","p131",2010,167167.113121347
"1165","Mujer","Parcial","Santiago","p131",2011,194347.694921614
"1166","Mujer","Parcial","Santiago","p131",2012,186262.099477108
"1167","Mujer","Parcial","Santiago","p131",2013,192203.51984805
"1168","Mujer","Parcial","Santiago","p131",2014,221315.314666385
"1169","Mujer","Parcial","Santiago","p131",2015,212848.600672217
"1170","Mujer","Parcial","Talagante","p136",2010,88958.7714139742
"1171","Mujer","Parcial","Talagante","p136",2011,126431.219467318
"1172","Mujer","Parcial","Talagante","p136",2012,108586.056982265
"1173","Mujer","Parcial","Talagante","p136",2013,115865.657065411
"1174","Mujer","Parcial","Talagante","p136",2014,161274.342587811
"1175","Mujer","Parcial","Talagante","p136",2015,146305.048835177
"1176","Mujer","Parcial","Talca","p71",2010,111822.076900249
"1177","Mujer","Parcial","Talca","p71",2011,105610.793565733
"1178","Mujer","Parcial","Talca","p71",2012,82582.2409201537
"1179","Mujer","Parcial","Talca","p71",2013,157517.032142065
"1180","Mujer","Parcial","Talca","p71",2014,115535.236244761
"1181","Mujer","Parcial","Talca","p71",2015,240821.253812044
"1182","Mujer","Parcial","Tamarugal","p12",2010,118088.585542769
"1183","Mujer","Parcial","Tamarugal","p12",2011,142013.507559436
"1184","Mujer","Parcial","Tamarugal","p12",2012,137422.962178738
"1185","Mujer","Parcial","Tamarugal","p12",2013,161317.424375342
"1186","Mujer","Parcial","Tamarugal","p12",2014,135634.031701216
"1187","Mujer","Parcial","Tamarugal","p12",2015,202602.951377834
"1188","Mujer","Parcial","Tierra del Fuego","p123",2010,140000
"1189","Mujer","Parcial","Tierra del Fuego","p123",2011,190000
"1190","Mujer","Parcial","Tierra del Fuego","p123",2012,295000
"1191","Mujer","Parcial","Tocopilla","p23",2010,115273.157138303
"1192","Mujer","Parcial","Tocopilla","p23",2012,46852.5831597688
"1193","Mujer","Parcial","Tocopilla","p23",2013,247560.820837132
"1194","Mujer","Parcial","Tocopilla","p23",2014,213199.166192912
"1195","Mujer","Parcial","Tocopilla","p23",2015,105231.643004938
"1196","Mujer","Parcial","Última Esperanza","p124",2010,124093.82053949
"1197","Mujer","Parcial","Última Esperanza","p124",2011,56452.2229221259
"1198","Mujer","Parcial","Última Esperanza","p124",2012,99712.5670347792
"1199","Mujer","Parcial","Última Esperanza","p124",2013,100618.593778097
"1200","Mujer","Parcial","Última Esperanza","p124",2014,140683.916809474
"1201","Mujer","Parcial","Última Esperanza","p124",2015,120000
"1202","Mujer","Parcial","Valdivia","p141",2010,100273.886339809
"1203","Mujer","Parcial","Valdivia","p141",2011,88497.1316072362
"1204","Mujer","Parcial","Valdivia","p141",2012,134584.674344644
"1205","Mujer","Parcial","Valdivia","p141",2013,169332.227570784
"1206","Mujer","Parcial","Valdivia","p141",2014,136556.449180527
"1207","Mujer","Parcial","Valdivia","p141",2015,183150.605679959
"1208","Mujer","Parcial","Valparaíso","p51",2010,127318.388464434
"1209","Mujer","Parcial","Valparaíso","p51",2011,146155.947987887
"1210","Mujer","Parcial","Valparaíso","p51",2012,136953.081332965
"1211","Mujer","Parcial","Valparaíso","p51",2013,195797.607441416
"1212","Mujer","Parcial","Valparaíso","p51",2014,254142.569626424
"1213","Mujer","Parcial","Valparaíso","p51",2015,245818.223374833
"1214","Mujer","Parcial",NA,NA,2010,51146.2592944639
"1215","Mujer","Parcial",NA,NA,2011,53142.9043052793
"1216","Mujer","Parcial",NA,NA,2012,91338.0785357993
